respondent_id,xyz_vaccine,seasonal_vaccine
5124,0.1,0.0
5125,0.0,0.0
5126,0.0,0.2
5127,0.1,0.5
5128,0.0,0.6
5129,0.1,0.1
5130,0.1,0.8
5131,0.6,0.9
5132,0.0,0.1
5133,0.8,0.9
5134,0.1,0.3
5135,0.1,0.1
5136,0.0,0.6
5137,0.0,0.9
5138,0.0,0.2
5139,0.5,0.9
5140,0.0,0.5
5141,0.9,1.0
5142,0.1,0.6
5143,0.0,0.2
5144,0.1,0.1
5145,0.1,0.1
5146,0.0,0.1
5147,0.1,0.1
5148,0.0,0.4
5149,0.1,0.6
5150,0.0,0.0
5151,0.1,0.2
5152,0.0,0.1
5153,0.0,0.2
5154,0.1,0.2
5155,0.1,0.1
5156,0.6,0.5
5157,0.2,0.8
5158,0.0,0.2
5159,0.4,0.7
5160,0.5,0.8
5161,0.0,0.0
5162,0.2,0.8
5163,0.0,0.1
5164,0.1,0.5
5165,0.1,0.9
5166,0.8,0.8
5167,0.4,0.6
5168,0.2,0.8
5169,0.0,0.2
5170,0.0,0.5
5171,0.0,0.1
5172,0.1,0.5
5173,0.0,0.1
5174,0.3,0.8
5175,0.0,1.0
5176,0.5,0.6
5177,0.2,0.2
5178,0.1,0.9
5179,0.3,0.5
5180,0.7,1.0
5181,0.1,0.7
5182,0.9,1.0
5183,0.1,0.9
5184,0.6,0.8
5185,0.0,0.0
5186,0.1,0.3
5187,0.0,0.1
5188,0.0,0.3
5189,0.1,0.8
5190,0.1,0.8
5191,0.0,0.5
5192,0.5,0.9
5193,0.3,0.2
5194,0.0,0.1
5195,0.0,0.1
5196,0.3,0.2
5197,0.7,1.0
5198,0.0,0.9
5199,0.1,0.2
5200,0.1,0.4
5201,0.2,0.7
5202,0.0,0.1
5203,0.1,0.6
5204,0.0,0.1
5205,0.1,0.9
5206,0.1,0.3
5207,0.1,0.7
5208,0.7,1.0
5209,0.0,0.1
5210,0.9,1.0
5211,0.0,0.1
5212,0.2,0.4
5213,0.1,0.1
5214,0.5,0.7
5215,0.9,0.6
5216,0.4,0.2
5217,0.0,0.1
5218,0.1,0.1
5219,0.1,0.3
5220,0.0,0.1
5221,0.0,0.2
5222,0.1,0.8
5223,0.1,0.7
5224,0.2,0.7
5225,0.0,0.2
5226,0.5,0.9
5227,0.0,0.3
5228,0.6,0.8
5229,0.0,0.2
5230,0.3,0.2
5231,0.9,0.4
5232,0.2,0.5
5233,0.8,0.8
5234,0.1,0.4
5235,0.0,0.0
5236,0.2,0.2
5237,0.1,0.4
5238,0.1,0.2
5239,0.8,0.9
5240,0.0,0.3
5241,0.0,0.1
5242,0.4,0.5
5243,0.6,0.9
5244,0.1,0.8
5245,0.4,0.6
5246,0.1,0.6
5247,0.1,0.2
5248,0.3,0.7
5249,0.0,0.8
5250,0.0,0.1
5251,0.1,0.8
5252,0.1,0.4
5253,0.1,0.5
5254,0.0,0.6
5255,0.0,0.2
5256,0.0,0.5
5257,0.2,0.3
5258,0.2,0.8
5259,0.9,1.0
5260,0.0,0.2
5261,0.0,0.1
5262,0.5,0.8
5263,0.2,0.6
5264,0.2,0.3
5265,0.0,0.1
5266,0.3,0.5
5267,0.1,0.9
5268,0.3,0.6
5269,0.0,0.1
5270,0.8,0.8
5271,0.4,0.9
5272,0.5,0.5
5273,0.4,0.6
5274,0.5,0.5
5275,0.1,0.1
5276,0.5,0.7
5277,0.1,0.3
5278,0.0,0.0
5279,0.9,0.9
5280,0.1,0.4
5281,0.2,0.8
5282,0.2,0.3
5283,0.0,0.1
5284,0.2,0.2
5285,0.3,0.5
5286,0.3,0.8
5287,0.2,0.4
5288,0.0,0.3
5289,0.1,0.7
5290,0.1,0.8
5291,0.2,0.4
5292,0.7,0.1
5293,0.5,0.6
5294,0.0,0.9
5295,0.5,0.7
5296,0.5,0.9
5297,0.0,0.6
5298,0.2,0.6
5299,0.6,0.8
5300,0.1,0.4
5301,0.1,0.4
5302,0.2,0.1
5303,0.3,0.9
5304,0.0,0.1
5305,0.8,0.9
5306,0.3,0.6
5307,0.0,0.2
5308,0.7,1.0
5309,0.1,0.6
5310,0.3,1.0
5311,0.0,0.1
5312,0.2,0.4
5313,0.2,0.7
5314,0.1,0.7
5315,0.2,0.3
5316,0.1,1.0
5317,0.1,0.4
5318,0.1,0.6
5319,0.0,0.0
5320,0.0,0.2
5321,0.6,0.7
5322,0.5,0.9
5323,0.0,0.0
5324,0.1,0.8
5325,0.1,0.3
5326,0.2,0.4
5327,0.1,0.4
5328,0.0,0.1
5329,0.1,0.3
5330,0.0,0.2
5331,0.3,0.6
5332,0.0,0.1
5333,0.8,0.9
5334,0.0,0.8
5335,0.0,0.1
5336,0.0,0.1
5337,0.0,0.1
5338,0.3,0.6
5339,0.6,0.6
5340,0.1,0.2
5341,0.0,0.2
5342,0.1,0.4
5343,0.2,0.3
5344,0.0,0.1
5345,0.0,0.7
5346,0.1,0.2
5347,0.0,0.5
5348,0.0,0.4
5349,0.7,0.8
5350,0.0,0.1
5351,0.1,0.8
5352,0.2,0.1
5353,0.2,0.6
5354,0.2,0.3
5355,0.2,0.2
5356,0.2,0.6
5357,0.1,0.6
5358,0.1,0.2
5359,1.0,0.9
5360,0.7,0.9
5361,0.1,0.2
5362,0.7,0.8
5363,0.7,1.0
5364,0.1,0.9
5365,0.2,0.9
5366,0.0,0.6
5367,0.6,0.8
5368,0.9,0.9
5369,0.4,0.8
5370,0.1,0.3
5371,0.3,0.5
5372,0.0,0.0
5373,0.0,0.1
5374,0.2,0.5
5375,0.1,0.7
5376,0.0,0.2
5377,0.1,0.4
5378,0.1,0.2
5379,0.1,0.1
5380,0.5,0.5
5381,1.0,1.0
5382,0.1,0.7
5383,0.6,0.9
5384,0.2,0.5
5385,0.9,1.0
5386,0.0,0.3
5387,0.5,0.7
5388,0.2,0.3
5389,0.0,0.2
5390,0.0,0.1
5391,0.4,0.9
5392,0.0,0.2
5393,0.2,0.4
5394,0.2,0.7
5395,0.2,0.9
5396,0.8,1.0
5397,0.3,0.6
5398,0.0,0.5
5399,0.1,0.9
5400,0.2,0.8
5401,0.8,0.6
5402,0.5,0.5
5403,0.1,0.2
5404,0.2,0.5
5405,0.1,0.1
5406,0.2,1.0
5407,0.5,0.8
5408,0.9,1.0
5409,0.1,0.2
5410,0.2,0.3
5411,0.0,0.1
5412,0.3,1.0
5413,0.0,0.3
5414,0.0,0.1
5415,0.8,0.9
5416,0.3,0.4
5417,0.2,0.8
5418,0.3,0.7
5419,0.2,0.7
5420,0.2,0.5
5421,0.9,1.0
5422,0.0,0.2
5423,0.1,0.1
5424,0.0,0.2
5425,0.2,0.3
5426,0.6,0.8
5427,0.0,0.0
5428,0.7,0.9
5429,0.1,0.3
5430,0.1,0.2
5431,0.1,0.2
5432,0.0,0.2
5433,0.3,0.6
5434,0.0,0.1
5435,0.2,0.9
5436,0.1,0.3
5437,0.3,0.7
5438,0.0,0.9
5439,0.3,0.9
5440,0.2,0.3
5441,0.2,0.0
5442,0.4,0.6
5443,0.1,0.5
5444,0.0,0.4
5445,0.0,0.0
5446,0.1,0.6
5447,0.8,0.9
5448,0.1,0.3
5449,0.0,0.1
5450,0.1,0.2
5451,0.0,0.2
5452,0.5,1.0
5453,0.0,0.1
5454,0.0,0.1
5455,0.1,0.5
5456,0.2,0.2
5457,0.5,0.5
5458,0.0,0.5
5459,0.4,1.0
5460,0.0,0.8
5461,0.1,0.5
5462,0.0,0.4
5463,0.1,0.2
5464,0.6,0.4
5465,0.0,0.0
5466,0.0,0.7
5467,0.2,0.4
5468,0.1,0.1
5469,0.0,0.1
5470,0.0,0.1
5471,0.1,0.5
5472,0.1,0.2
5473,0.5,0.5
5474,0.1,0.1
5475,0.1,0.1
5476,0.0,0.3
5477,0.4,0.5
5478,0.1,0.1
5479,0.2,1.0
5480,0.0,0.1
5481,0.0,0.6
5482,0.4,0.4
5483,0.1,0.6
5484,0.8,0.9
5485,0.1,0.3
5486,0.5,0.4
5487,0.0,0.1
5488,0.8,0.5
5489,0.1,0.2
5490,0.9,0.7
5491,0.0,0.8
5492,0.3,0.5
5493,0.1,0.4
5494,0.2,0.3
5495,0.0,0.0
5496,0.3,0.1
5497,0.0,0.5
5498,0.4,0.9
5499,0.1,0.2
5500,0.2,0.9
5501,0.0,0.1
5502,0.0,0.4
5503,0.0,0.1
5504,0.1,0.2
5505,0.0,0.0
5506,0.9,0.8
5507,0.1,0.0
5508,0.0,0.1
5509,0.4,0.6
5510,0.3,0.5
5511,0.4,0.6
5512,0.1,0.2
5513,0.0,0.1
5514,0.4,0.9
5515,0.2,0.7
5516,0.0,0.1
5517,0.0,0.5
5518,0.0,0.4
5519,0.8,0.9
5520,0.3,0.2
5521,0.0,0.2
5522,0.1,0.2
5523,0.2,0.8
5524,0.4,0.6
5525,0.1,0.7
5526,0.2,0.8
5527,0.4,0.6
5528,0.5,0.3
5529,0.2,0.2
5530,0.0,0.9
5531,0.0,0.7
5532,1.0,0.9
5533,0.1,0.3
5534,0.1,0.6
5535,0.1,0.0
5536,0.4,0.7
5537,0.7,0.5
5538,0.1,1.0
5539,0.3,0.8
5540,0.0,0.1
5541,0.2,0.5
5542,0.1,0.2
5543,0.1,0.3
5544,0.2,0.1
5545,0.1,0.1
5546,0.9,1.0
5547,0.1,0.8
5548,0.7,0.9
5549,0.7,0.1
5550,0.7,0.9
5551,0.1,0.9
5552,0.1,0.3
5553,0.1,0.1
5554,0.0,0.2
5555,0.1,0.4
5556,0.2,0.9
5557,0.0,0.1
5558,0.1,0.3
5559,0.0,0.0
5560,0.1,0.9
5561,0.0,0.1
5562,0.2,0.5
5563,0.6,0.3
5564,0.0,0.1
5565,0.2,0.1
5566,0.1,0.4
5567,0.4,0.9
5568,0.2,0.9
5569,0.6,0.3
5570,0.7,0.8
5571,0.2,0.4
5572,0.3,0.6
5573,0.1,0.2
5574,0.0,0.1
5575,0.1,0.0
5576,0.1,0.3
5577,0.3,0.5
5578,0.6,0.9
5579,0.6,0.8
5580,0.0,0.1
5581,0.3,0.5
5582,0.5,0.7
5583,0.1,0.2
5584,0.1,0.2
5585,0.2,0.8
5586,0.4,0.5
5587,0.0,0.2
5588,0.0,0.1
5589,0.6,0.9
5590,0.0,0.0
5591,0.0,0.2
5592,0.0,0.0
5593,0.3,0.3
5594,0.6,0.5
5595,0.2,0.9
5596,0.0,0.1
5597,0.4,0.9
5598,0.0,0.1
5599,0.0,0.3
5600,0.6,0.8
5601,0.8,0.5
5602,0.7,0.9
5603,0.1,0.1
5604,0.2,0.5
5605,0.1,0.2
5606,0.1,0.6
5607,0.2,0.7
5608,0.2,0.5
5609,0.0,0.0
5610,0.1,0.2
5611,0.1,0.3
5612,0.0,0.3
5613,0.6,0.6
5614,0.1,0.1
5615,0.6,0.7
5616,0.0,0.7
5617,0.4,0.8
5618,0.1,0.3
5619,0.0,0.1
5620,0.0,0.7
5621,0.1,0.2
5622,0.2,0.6
5623,0.1,0.1
5624,0.4,0.7
5625,0.1,0.2
5626,0.3,0.6
5627,0.0,0.0
5628,0.1,0.9
5629,0.4,0.5
5630,0.0,0.4
5631,0.5,0.7
5632,0.0,0.5
5633,0.3,0.7
5634,0.4,0.5
5635,0.0,0.2
5636,0.3,0.8
5637,0.2,0.8
5638,0.0,0.8
5639,0.7,1.0
5640,0.0,0.4
5641,0.0,0.2
5642,0.1,0.3
5643,0.1,0.1
5644,0.4,0.2
5645,0.4,0.5
5646,0.5,0.9
5647,0.0,0.2
5648,0.0,0.1
5649,0.2,0.3
5650,0.5,0.6
5651,0.1,0.4
5652,0.1,0.1
5653,0.1,0.1
5654,0.8,1.0
5655,0.0,0.3
5656,0.2,0.7
5657,0.0,0.2
5658,0.4,0.9
5659,0.6,0.9
5660,0.7,0.9
5661,0.0,0.2
5662,0.0,0.9
5663,0.7,0.9
5664,0.1,0.6
5665,0.2,0.7
5666,0.5,0.8
5667,0.5,0.8
5668,0.4,0.6
5669,0.8,0.4
5670,0.5,0.8
5671,0.0,0.5
5672,0.1,0.8
5673,0.0,0.1
5674,0.0,0.1
5675,0.0,0.4
5676,0.0,0.1
5677,0.1,0.5
5678,0.9,1.0
5679,0.3,0.8
5680,0.4,0.5
5681,0.1,0.7
5682,0.0,0.0
5683,0.1,0.1
5684,0.4,0.4
5685,0.0,0.3
5686,0.5,0.6
5687,0.8,0.8
5688,0.5,0.9
5689,0.0,0.2
5690,0.0,0.4
5691,0.7,0.9
5692,0.1,0.4
5693,0.5,0.7
5694,0.0,0.4
5695,0.1,0.1
5696,0.3,0.6
5697,0.1,0.2
5698,0.0,0.1
5699,0.1,0.1
5700,0.2,0.2
5701,0.2,0.6
5702,0.1,0.5
5703,0.2,0.3
5704,0.9,0.9
5705,0.1,0.6
5706,0.1,0.2
5707,0.3,0.4
5708,0.6,0.3
5709,0.0,0.1
5710,0.2,0.1
5711,0.2,0.9
5712,0.0,0.4
5713,0.6,0.9
5714,0.0,0.1
5715,0.0,0.2
5716,0.1,0.5
5717,0.1,0.7
5718,0.8,0.9
5719,0.1,0.7
5720,0.0,0.1
5721,0.3,0.8
5722,0.2,0.2
5723,0.2,0.8
5724,0.0,0.1
5725,0.1,0.2
5726,0.2,0.3
5727,0.1,0.9
5728,0.1,0.4
5729,0.2,0.9
5730,0.2,0.8
5731,0.0,0.2
5732,0.1,0.1
5733,0.0,0.3
5734,0.1,0.9
5735,0.0,0.1
5736,0.0,0.8
5737,0.0,0.0
5738,0.8,0.9
5739,0.3,0.3
5740,0.0,0.5
5741,0.0,0.6
5742,0.7,0.9
5743,0.2,0.9
5744,0.4,0.8
5745,0.0,0.2
5746,0.7,0.6
5747,0.1,0.8
5748,0.0,0.0
5749,0.0,0.1
5750,0.2,0.4
5751,0.1,0.4
5752,0.0,0.1
5753,0.3,0.3
5754,0.0,0.3
5755,0.0,0.0
5756,0.0,0.1
5757,0.1,0.9
5758,0.3,0.9
5759,0.0,0.1
5760,0.1,0.3
5761,0.0,0.7
5762,0.0,0.2
5763,0.8,0.9
5764,0.1,0.3
5765,0.2,0.8
5766,0.1,0.6
5767,0.0,0.1
5768,0.1,0.9
5769,0.3,1.0
5770,0.0,0.8
5771,0.2,0.6
5772,0.5,0.2
5773,0.0,0.5
5774,0.5,0.7
5775,0.0,0.4
5776,0.2,0.9
5777,0.1,0.2
5778,0.0,0.4
5779,0.1,0.3
5780,0.0,0.1
5781,0.1,0.8
5782,0.7,0.8
5783,0.0,0.1
5784,0.0,0.4
5785,0.2,0.1
5786,0.0,0.1
5787,0.0,0.9
5788,0.3,0.9
5789,0.1,0.1
5790,0.0,0.1
5791,0.5,0.7
5792,0.4,0.8
5793,0.1,0.4
5794,0.1,0.1
5795,0.0,0.3
5796,0.3,0.7
5797,0.2,0.4
5798,0.2,0.9
5799,0.2,0.2
5800,0.0,0.7
5801,0.5,0.5
5802,0.0,0.1
5803,0.7,0.0
5804,0.1,0.5
5805,0.1,0.1
5806,0.1,0.9
5807,0.9,0.9
5808,0.2,0.5
5809,0.0,0.4
5810,0.2,0.2
5811,0.2,0.9
5812,0.1,0.8
5813,0.8,0.9
5814,0.2,0.5
5815,0.6,0.9
5816,0.0,0.6
5817,0.8,1.0
5818,0.1,0.3
5819,0.2,0.2
5820,0.0,0.2
5821,0.5,0.9
5822,0.1,0.3
5823,0.0,0.1
5824,0.3,0.7
5825,0.3,0.7
5826,0.1,0.9
5827,0.7,0.9
5828,0.2,0.6
5829,0.2,0.1
5830,0.0,0.2
5831,0.0,0.3
5832,0.0,0.2
5833,0.1,0.2
5834,0.8,0.8
5835,0.4,0.9
5836,0.0,0.1
5837,0.7,0.9
5838,0.1,0.3
5839,0.0,0.1
5840,0.1,0.2
5841,0.1,0.3
5842,0.0,0.4
5843,0.0,0.1
5844,0.1,0.2
5845,0.1,0.3
5846,0.1,0.4
5847,0.0,0.9
5848,0.4,0.1
5849,0.0,0.4
5850,0.1,0.7
5851,0.2,0.5
5852,0.1,0.5
5853,0.1,0.9
5854,0.7,0.2
5855,0.0,0.2
5856,0.0,0.1
5857,0.1,0.5
5858,0.5,0.9
5859,0.1,0.3
5860,0.0,0.2
5861,0.0,0.0
5862,0.8,0.9
5863,0.0,0.1
5864,0.2,0.4
5865,0.0,0.9
5866,0.0,0.1
5867,0.5,0.8
5868,0.1,0.3
5869,0.1,0.9
5870,0.0,0.1
5871,0.0,0.2
5872,0.1,0.5
5873,0.0,0.1
5874,0.0,0.1
5875,0.2,1.0
5876,0.0,0.9
5877,0.0,0.1
5878,0.1,0.9
5879,0.1,0.8
5880,0.2,0.5
5881,0.0,0.2
5882,0.6,0.6
5883,0.3,0.7
5884,0.1,0.8
5885,0.3,0.5
5886,0.0,0.2
5887,0.3,0.8
5888,0.1,0.8
5889,0.0,0.1
5890,0.5,0.8
5891,0.0,0.4
5892,0.1,0.8
5893,0.5,0.6
5894,0.2,1.0
5895,0.8,0.9
5896,0.7,0.8
5897,0.0,0.1
5898,0.0,0.1
5899,0.0,0.9
5900,0.0,0.7
5901,0.2,1.0
5902,0.0,0.8
5903,0.5,0.2
5904,0.1,0.3
5905,0.3,0.7
5906,0.1,0.4
5907,0.4,0.8
5908,0.2,0.5
5909,0.0,0.1
5910,0.9,1.0
5911,0.1,0.8
5912,0.0,0.0
5913,0.0,0.1
5914,0.2,0.4
5915,0.7,0.9
5916,0.2,0.6
5917,0.0,0.7
5918,0.1,0.7
5919,0.8,0.9
5920,0.8,0.9
5921,0.1,0.2
5922,0.2,0.9
5923,0.2,0.8
5924,0.1,0.7
5925,0.5,0.6
5926,0.2,0.6
5927,0.2,0.7
5928,0.1,0.1
5929,0.2,0.4
5930,0.3,0.8
5931,0.5,0.4
5932,0.6,0.5
5933,0.4,0.7
5934,0.8,0.5
5935,0.1,0.2
5936,0.1,0.6
5937,0.2,0.4
5938,0.1,0.2
5939,0.0,0.2
5940,0.6,0.9
5941,0.1,0.2
5942,0.1,0.3
5943,0.1,0.2
5944,0.8,0.2
5945,0.2,0.5
5946,0.2,0.3
5947,0.0,0.8
5948,0.8,0.9
5949,0.1,0.7
5950,0.0,0.0
5951,0.1,0.2
5952,0.0,0.1
5953,0.1,0.9
5954,0.0,0.0
5955,0.0,0.0
5956,0.2,0.9
5957,0.4,0.8
5958,0.1,0.4
5959,0.3,0.6
5960,0.1,0.6
5961,0.0,0.1
5962,0.1,0.8
5963,0.1,0.5
5964,0.0,0.0
5965,0.8,0.8
5966,0.1,0.6
5967,0.0,0.1
5968,0.4,0.7
5969,0.9,0.9
5970,0.1,0.1
5971,0.3,0.8
5972,0.1,0.5
5973,0.1,0.2
5974,0.0,0.1
5975,0.1,0.5
5976,0.0,0.1
5977,0.0,0.3
5978,0.0,0.0
5979,0.0,0.1
5980,0.1,0.4
5981,0.2,0.4
5982,0.6,0.4
5983,0.1,0.7
5984,0.8,0.0
5985,0.2,0.7
5986,0.0,0.1
5987,0.4,0.6
5988,0.0,0.1
5989,0.4,0.7
5990,0.0,0.2
5991,0.3,0.5
5992,0.1,0.1
5993,0.5,0.7
5994,0.1,0.1
5995,0.0,0.5
5996,0.1,0.3
5997,0.0,0.1
5998,0.1,0.8
5999,0.0,0.0
6000,0.5,0.7
6001,0.2,0.6
6002,0.1,0.2
6003,0.4,0.5
6004,0.5,0.8
6005,0.1,0.0
6006,0.1,0.8
6007,0.2,0.2
6008,0.0,0.0
6009,0.1,0.2
6010,0.3,0.7
6011,0.7,0.8
6012,0.9,1.0
6013,0.8,0.9
6014,0.3,0.6
6015,0.0,0.1
6016,0.1,0.8
6017,0.1,0.3
6018,0.9,0.9
6019,0.2,0.9
6020,0.0,0.0
6021,0.0,0.0
6022,0.0,0.2
6023,0.0,0.2
6024,1.0,1.0
6025,0.1,0.3
6026,0.1,0.6
6027,0.1,0.2
6028,0.1,0.5
6029,0.0,0.1
6030,0.1,0.1
6031,0.0,0.2
6032,0.3,0.7
6033,0.0,0.2
6034,0.2,0.9
6035,0.1,0.2
6036,0.0,0.3
6037,0.2,0.2
6038,0.1,0.6
6039,0.1,0.2
6040,0.0,0.1
6041,0.1,0.2
6042,0.5,0.8
6043,0.2,0.4
6044,0.2,0.3
6045,0.1,0.2
6046,0.4,0.9
6047,0.1,0.9
6048,0.0,0.1
6049,0.1,0.2
6050,0.1,0.5
6051,0.5,1.0
6052,0.6,1.0
6053,0.0,0.1
6054,0.0,0.3
6055,0.2,0.2
6056,0.1,0.2
6057,0.3,0.6
6058,0.3,0.6
6059,0.0,0.0
6060,0.8,0.9
6061,0.7,0.9
6062,0.1,0.8
6063,0.3,0.8
6064,0.2,0.3
6065,0.2,0.9
6066,0.0,0.7
6067,0.1,0.2
6068,0.8,0.9
6069,0.6,0.9
6070,0.8,0.9
6071,0.2,0.6
6072,0.0,0.7
6073,0.4,0.8
6074,0.2,0.2
6075,0.0,0.2
6076,0.1,0.2
6077,0.1,0.1
6078,0.2,0.7
6079,0.2,0.1
6080,0.0,0.1
6081,0.0,0.1
6082,0.1,0.8
6083,0.8,0.9
6084,0.3,0.9
6085,0.0,0.0
6086,0.0,0.1
6087,0.1,0.1
6088,0.3,0.7
6089,0.2,0.6
6090,0.5,0.9
6091,0.0,0.3
6092,0.3,0.6
6093,0.0,0.0
6094,0.0,0.3
6095,0.2,0.5
6096,0.7,0.7
6097,0.0,0.8
6098,0.2,0.9
6099,0.1,0.2
6100,0.0,0.1
6101,0.3,0.3
6102,0.4,0.6
6103,0.7,0.8
6104,0.1,0.7
6105,0.0,0.1
6106,0.0,0.1
6107,0.1,0.8
6108,0.2,0.3
6109,0.6,0.9
6110,0.3,0.7
6111,0.6,0.1
6112,0.5,0.8
6113,0.0,0.1
6114,0.3,0.3
6115,0.7,0.8
6116,0.1,0.1
6117,0.1,0.1
6118,0.2,0.6
6119,0.2,0.2
6120,0.3,0.4
6121,0.4,0.9
6122,0.2,0.1
6123,0.5,0.7
6124,0.0,0.5
6125,0.0,0.1
6126,0.1,0.3
6127,0.0,0.3
6128,0.0,0.2
6129,0.2,0.1
6130,0.1,0.5
6131,0.1,0.6
6132,0.3,0.4
6133,0.4,0.2
6134,0.0,0.1
6135,0.0,0.1
6136,0.8,0.9
6137,0.1,0.9
6138,0.2,0.4
6139,0.0,0.5
6140,0.5,0.8
6141,0.2,0.7
6142,0.6,0.9
6143,0.1,0.5
6144,0.0,0.7
6145,0.3,0.5
6146,0.1,0.4
6147,0.2,0.7
6148,0.1,0.1
6149,0.2,0.8
6150,0.3,0.3
6151,0.0,0.0
6152,0.8,0.9
6153,0.3,0.5
6154,0.1,0.2
6155,0.1,0.2
6156,0.8,0.9
6157,0.0,0.8
6158,0.0,0.0
6159,0.0,0.3
6160,0.1,0.4
6161,0.2,0.6
6162,0.5,0.8
6163,0.5,0.8
6164,0.2,0.3
6165,0.1,0.2
6166,0.2,0.9
6167,0.1,0.3
6168,0.1,0.3
6169,0.2,0.4
6170,0.5,0.8
6171,0.1,0.2
6172,0.2,0.4
6173,0.0,0.4
6174,0.1,0.3
6175,0.7,0.7
6176,0.2,0.5
6177,0.1,0.4
6178,0.0,0.0
6179,0.9,1.0
6180,0.2,0.2
6181,0.1,0.7
6182,0.7,0.9
6183,0.0,0.1
6184,0.1,0.1
6185,0.1,0.3
6186,0.0,0.1
6187,0.4,1.0
6188,0.2,0.5
6189,0.2,0.4
6190,0.1,0.4
6191,0.2,0.7
6192,0.2,1.0
6193,0.4,0.7
6194,0.0,0.2
6195,0.1,0.1
6196,0.1,0.4
6197,0.2,0.5
6198,0.5,0.8
6199,0.2,0.2
6200,0.0,0.1
6201,0.0,0.1
6202,0.3,0.4
6203,0.0,0.0
6204,0.1,0.1
6205,0.2,0.1
6206,0.3,0.7
6207,0.0,0.2
6208,0.1,0.4
6209,0.3,0.1
6210,0.1,0.2
6211,0.3,0.7
6212,0.8,0.8
6213,0.1,0.6
6214,0.8,0.9
6215,0.7,0.9
6216,0.0,0.1
6217,0.5,1.0
6218,0.1,0.6
6219,0.0,0.2
6220,0.2,0.6
6221,0.1,0.3
6222,0.1,0.4
6223,0.3,0.9
6224,0.1,0.3
6225,0.4,0.7
6226,0.2,0.2
6227,0.2,0.4
6228,0.1,0.9
6229,0.5,0.4
6230,0.0,0.1
6231,0.0,0.0
6232,0.4,0.7
6233,0.1,0.1
6234,0.1,0.1
6235,0.0,0.1
6236,0.2,0.5
6237,0.0,1.0
6238,0.0,0.0
6239,0.2,0.6
6240,0.2,0.8
6241,0.3,0.9
6242,0.9,1.0
6243,0.7,0.9
6244,0.0,0.2
6245,0.1,0.6
6246,0.4,0.9
6247,0.0,0.1
6248,0.1,0.2
6249,0.1,0.2
6250,0.7,0.9
6251,0.4,0.3
6252,0.6,0.7
6253,0.1,0.2
6254,0.2,0.5
6255,0.1,0.2
6256,0.1,0.1
6257,0.9,1.0
6258,0.4,0.1
6259,0.6,0.9
6260,0.0,0.7
6261,0.9,1.0
6262,0.1,0.4
6263,0.1,0.2
6264,0.0,0.8
6265,0.1,0.9
6266,0.7,1.0
6267,0.0,0.1
6268,0.0,0.2
6269,0.4,0.2
6270,0.1,0.4
6271,0.2,0.4
6272,0.7,0.8
6273,0.1,0.2
6274,0.1,0.3
6275,0.4,0.9
6276,0.2,0.9
6277,0.7,0.8
6278,0.0,0.1
6279,0.1,0.0
6280,0.0,0.1
6281,0.4,0.9
6282,0.1,0.6
6283,0.7,0.8
6284,0.0,0.9
6285,0.2,0.4
6286,0.9,0.9
6287,0.1,0.2
6288,0.5,0.8
6289,0.0,0.0
6290,0.1,0.5
6291,0.0,0.3
6292,0.0,0.8
6293,0.1,0.2
6294,0.1,0.2
6295,0.3,0.2
6296,0.1,0.2
6297,0.1,0.3
6298,0.1,0.3
6299,0.2,0.2
6300,0.2,0.6
6301,0.2,0.6
6302,0.6,0.6
6303,0.9,0.6
6304,0.9,0.9
6305,0.2,0.8
6306,0.3,0.9
6307,0.0,0.1
6308,0.1,0.7
6309,0.0,0.1
6310,0.1,0.1
6311,0.1,0.4
6312,0.1,0.4
6313,0.0,0.1
6314,0.0,0.5
6315,0.8,0.9
6316,0.7,0.7
6317,0.0,0.1
6318,0.6,0.5
6319,0.5,0.9
6320,0.1,0.4
6321,0.0,0.4
6322,0.1,0.9
6323,0.2,0.9
6324,0.3,0.7
6325,0.1,0.3
6326,0.0,0.3
6327,0.6,1.0
6328,0.5,0.2
6329,0.8,0.9
6330,0.3,0.8
6331,0.1,0.1
6332,0.1,0.3
6333,0.2,0.6
6334,0.8,0.3
6335,0.0,0.4
6336,0.1,0.1
6337,0.2,0.4
6338,0.2,0.7
6339,0.4,0.9
6340,0.0,0.6
6341,0.8,0.9
6342,0.0,0.6
6343,0.2,0.3
6344,0.0,0.5
6345,0.9,0.9
6346,0.5,0.6
6347,0.1,0.9
6348,0.1,1.0
6349,0.1,0.1
6350,0.1,0.3
6351,0.1,0.8
6352,0.3,0.9
6353,0.0,0.6
6354,0.1,0.3
6355,0.2,0.3
6356,0.5,0.6
6357,0.8,0.6
6358,0.2,0.7
6359,0.1,0.2
6360,0.0,0.3
6361,0.4,0.5
6362,0.3,0.8
6363,0.4,0.9
6364,0.0,0.4
6365,0.1,0.3
6366,0.2,0.5
6367,0.0,0.8
6368,0.0,0.0
6369,0.0,0.1
6370,0.8,0.7
6371,0.2,0.6
6372,0.2,1.0
6373,0.0,0.3
6374,0.0,0.3
6375,0.1,0.9
6376,0.2,0.4
6377,0.0,0.0
6378,0.6,0.7
6379,0.3,0.9
6380,0.0,0.1
6381,0.0,0.1
6382,0.0,0.3
6383,0.0,0.7
6384,0.1,0.8
6385,0.1,0.3
6386,0.0,0.8
6387,0.4,0.6
6388,0.2,0.2
6389,0.1,0.3
6390,0.1,0.1
6391,0.1,0.4
6392,0.0,0.1
6393,0.1,0.8
